EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
RM247,33,26-35,No,Travel_Rarely,Research & Development,5,Life Sciences,3,Female,2,1,Research Scientist,4,Married,14776,Upto 15000,1,No,3,3,2,2,2,2,2
RM314,33,26-35,No,Travel_Frequently,Research & Development,5,Life Sciences,4,Female,3,3,Manager,2,Married,23364,MoreThan 15000,6,No,3,2,12,2,3,10,6
RM329,33,26-35,No,Travel_Frequently,Sales,10,Marketing,2,Male,2,2,Sales Executive,4,Single,4317,Upto 5000,3,No,3,3,9,6,2,7,7
RM364,33,26-35,Yes,Travel_Rarely,Sales,5,Marketing,4,Female,3,1,Sales Representative,3,Single,9150,Upto 10000,1,Yes,3,2,1,2,3,1,0
RM436,33,26-35,Yes,Travel_Rarely,Research & Development,15,Medical,2,Male,3,3,Manager,3,Married,24619,MoreThan 15000,7,Yes,3,4,15,2,4,7,6
RM437,33,26-35,Yes,Travel_Rarely,Research & Development,10,Medical,1,Male,1,1,Laboratory Technician,4,Divorced,6705,Upto 10000,7,No,3,1,8,2,3,4,3
RM456,33,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Female,4,4,Research Director,3,Divorced,22578,MoreThan 15000,4,No,3,3,10,2,3,6,1
RM500,33,26-35,No,Travel_Rarely,Sales,8,Marketing,3,Male,3,2,Sales Executive,3,Divorced,20431,MoreThan 15000,0,No,3,4,6,3,3,5,0
RM510,33,26-35,No,Travel_Frequently,Research & Development,6,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,5335,Upto 10000,3,No,4,3,15,2,1,13,11
RM515,33,26-35,Yes,Travel_Frequently,Research & Development,3,Life Sciences,1,Male,3,1,Research Scientist,1,Single,3164,Upto 5000,1,Yes,3,1,10,3,3,10,8
RM563,33,26-35,Yes,Travel_Rarely,Research & Development,1,Other,4,Male,3,1,Research Scientist,4,Single,5207,Upto 10000,1,Yes,3,3,10,2,2,10,9
RM591,33,26-35,No,Travel_Rarely,Research & Development,7,Medical,3,Male,3,3,Research Director,3,Married,25995,MoreThan 15000,0,No,3,4,14,3,4,13,9
RM592,33,26-35,Yes,Travel_Rarely,Sales,16,Marketing,1,Female,3,2,Sales Executive,1,Single,26507,MoreThan 15000,5,No,3,3,6,3,3,3,2
RM620,33,26-35,No,Travel_Rarely,Sales,1,Medical,1,Male,4,2,Sales Executive,1,Divorced,21816,MoreThan 15000,1,No,4,1,9,5,3,9,8
RM656,33,26-35,No,Travel_Rarely,Human Resources,3,Human Resources,4,Male,3,1,Human Resources,2,Divorced,22650,MoreThan 15000,3,Yes,3,3,7,4,4,4,3
RM674,33,26-35,No,Travel_Rarely,Research & Development,1,Other,3,Male,2,1,Research Scientist,1,Single,3339,Upto 5000,3,Yes,3,2,6,1,3,3,2
RM695,33,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Female,2,2,Healthcare Representative,4,Single,12291,Upto 15000,0,No,3,1,6,3,3,5,0
RM711,33,26-35,No,Non-Travel,Sales,17,Life Sciences,4,Male,3,4,Manager,3,Single,20489,MoreThan 15000,1,No,3,4,10,2,3,10,8
RM713,33,26-35,No,Travel_Rarely,Research & Development,13,Life Sciences,2,Female,3,1,Research Scientist,4,Single,17241,MoreThan 15000,3,No,3,1,5,4,3,3,2
RM716,33,26-35,No,Travel_Frequently,Research & Development,1,Other,3,Female,4,2,Healthcare Representative,2,Married,20161,MoreThan 15000,1,Yes,3,1,6,2,3,6,5
RM755,33,26-35,No,Non-Travel,Sales,8,Life Sciences,2,Female,2,1,Sales Representative,4,Single,21437,MoreThan 15000,0,No,3,4,3,2,2,2,2
RM791,33,26-35,No,Travel_Rarely,Research & Development,5,Life Sciences,4,Male,2,3,Healthcare Representative,4,Divorced,21214,MoreThan 15000,4,No,3,3,9,2,3,3,2
RM793,33,26-35,Yes,Travel_Frequently,Research & Development,29,Medical,1,Female,2,2,Research Scientist,3,Single,3129,Upto 5000,1,No,4,2,14,4,3,13,7
RM799,33,26-35,Yes,Travel_Rarely,Research & Development,25,Medical,1,Male,2,1,Research Scientist,2,Single,2993,Upto 5000,4,Yes,4,2,5,0,3,2,2
RM803,33,26-35,No,Travel_Frequently,Sales,7,Life Sciences,4,Female,3,2,Sales Executive,2,Married,13401,Upto 15000,0,No,3,3,4,3,3,3,2
RM830,33,26-35,Yes,Travel_Rarely,Sales,9,Marketing,1,Female,3,2,Sales Executive,1,Single,18385,MoreThan 15000,0,Yes,3,1,6,3,3,5,2
RM864,33,26-35,No,Travel_Rarely,Human Resources,2,Human Resources,2,Male,3,1,Human Resources,3,Married,8429,Upto 10000,1,No,3,4,5,2,3,5,4
RM873,33,26-35,No,Travel_Frequently,Sales,25,Medical,2,Female,3,2,Sales Executive,3,Married,4905,Upto 5000,1,No,3,1,10,3,2,10,7
RM884,33,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Male,3,1,Research Scientist,4,Married,6311,Upto 10000,0,No,3,2,15,5,3,14,10
RM909,33,26-35,No,Travel_Rarely,Sales,10,Marketing,4,Male,4,3,Sales Executive,3,Divorced,21708,MoreThan 15000,0,Yes,3,4,10,3,3,9,8
RM991,33,26-35,No,Travel_Frequently,Sales,5,Life Sciences,2,Male,3,2,Sales Executive,4,Married,19293,MoreThan 15000,6,No,3,1,8,2,4,5,4
RM1048,33,26-35,No,Travel_Frequently,Sales,7,Medical,4,Male,3,2,Sales Executive,1,Married,17456,MoreThan 15000,0,No,3,1,5,2,3,4,3
RM1067,33,26-35,No,Travel_Rarely,Research & Development,4,Medical,1,Female,2,1,Laboratory Technician,2,Married,8192,Upto 10000,8,No,3,4,8,5,3,5,4
RM1075,33,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,4,Male,3,2,Healthcare Representative,3,Single,22049,MoreThan 15000,2,Yes,3,1,14,6,3,0,0
RM1092,33,26-35,No,Travel_Rarely,Research & Development,25,Life Sciences,4,Male,2,2,Manufacturing Director,2,Single,24152,MoreThan 15000,1,No,3,4,5,2,3,5,3
RM1096,33,26-35,No,Travel_Rarely,Research & Development,28,Life Sciences,2,Male,3,2,Laboratory Technician,3,Married,22949,MoreThan 15000,1,Yes,3,2,15,3,3,15,14
RM1106,33,26-35,No,Travel_Rarely,Sales,8,Life Sciences,1,Male,3,2,Sales Executive,1,Married,10589,Upto 15000,2,No,3,4,8,6,1,2,2
RM1190,33,26-35,No,Travel_Rarely,Sales,2,Medical,4,Male,3,2,Sales Executive,4,Divorced,3921,Upto 5000,1,No,3,3,6,5,3,6,2
RM1199,33,26-35,No,Non-Travel,Sales,16,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,16130,MoreThan 15000,1,Yes,4,3,7,2,3,6,5
RM1211,33,26-35,No,Travel_Rarely,Research & Development,21,Medical,2,Male,4,1,Laboratory Technician,2,Married,13637,Upto 15000,1,No,3,4,14,6,3,14,11
RM1254,33,26-35,No,Non-Travel,Sales,2,Marketing,4,Female,3,2,Sales Executive,2,Single,10697,Upto 15000,8,No,3,4,13,2,2,11,7
RM1256,33,26-35,Yes,Travel_Rarely,Sales,16,Life Sciences,1,Female,3,3,Sales Executive,1,Single,10092,Upto 15000,2,Yes,4,3,11,2,2,0,0
RM1266,33,26-35,No,Non-Travel,Research & Development,4,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,6194,Upto 10000,5,No,3,4,11,2,2,9,8
RM1283,33,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,4,Male,4,1,Research Scientist,1,Married,6076,Upto 10000,6,No,3,2,14,1,3,10,8
RM1364,33,26-35,No,Travel_Rarely,Sales,10,Marketing,2,Male,3,2,Sales Executive,3,Single,10410,Upto 15000,1,No,3,2,10,2,2,10,4
RM1399,33,26-35,No,Travel_Frequently,Research & Development,7,Life Sciences,4,Male,3,2,Healthcare Representative,3,Divorced,18079,MoreThan 15000,1,No,4,3,9,2,3,9,7
RM1416,33,26-35,No,Non-Travel,Research & Development,1,Medical,2,Male,2,1,Laboratory Technician,3,Divorced,20439,MoreThan 15000,1,No,3,3,1,2,2,1,1
RM1426,33,26-35,No,Travel_Rarely,Research & Development,15,Medical,2,Female,3,2,Healthcare Representative,4,Married,21653,MoreThan 15000,0,Yes,3,1,10,6,3,9,7
RM014,34,26-35,No,Travel_Rarely,Research & Development,19,Medical,2,Male,3,1,Laboratory Technician,4,Divorced,8758,Upto 10000,0,No,3,3,3,2,3,2,2
RM023,34,26-35,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Female,3,3,Research Director,2,Single,21293,MoreThan 15000,0,No,3,3,13,4,3,12,6
RM025,34,26-35,Yes,Travel_Rarely,Research & Development,6,Medical,2,Male,3,1,Research Scientist,1,Single,17102,MoreThan 15000,2,No,3,3,8,2,3,4,2
RM047,34,26-35,No,Non-Travel,Sales,23,Marketing,2,Male,3,2,Sales Executive,3,Single,10034,Upto 15000,0,No,4,3,10,2,3,9,5
RM085,34,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Male,3,2,Manufacturing Director,2,Married,17736,MoreThan 15000,1,No,3,3,5,2,3,5,2
RM104,34,26-35,No,Travel_Rarely,Research & Development,6,Other,1,Female,3,2,Research Scientist,3,Single,12482,Upto 15000,1,No,3,3,16,3,3,16,13
RM112,34,26-35,Yes,Travel_Frequently,Research & Development,7,Life Sciences,1,Male,1,2,Laboratory Technician,3,Single,22887,MoreThan 15000,1,Yes,4,4,9,3,3,9,7
RM115,34,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,3,Female,2,2,Research Scientist,2,Divorced,15000,#N/A,6,No,3,3,12,3,3,1,0
RM117,34,26-35,No,Travel_Rarely,Research & Development,5,Medical,3,Female,2,3,Manager,1,Single,5615,Upto 10000,2,No,3,4,14,6,3,11,10
RM160,34,26-35,No,Travel_Frequently,Sales,2,Marketing,3,Female,3,1,Sales Representative,3,Married,11314,Upto 15000,6,No,3,4,6,3,3,4,3
RM182,34,26-35,No,Travel_Rarely,Research & Development,27,Medical,4,Female,3,1,Research Scientist,2,Single,5711,Upto 10000,2,No,3,4,9,3,3,3,2
RM189,34,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,2,Manufacturing Director,3,Married,14074,Upto 15000,1,No,3,3,10,2,2,10,9
RM203,34,26-35,No,Travel_Frequently,Research & Development,10,Medical,4,Male,3,1,Research Scientist,3,Divorced,5972,Upto 10000,1,Yes,3,4,5,4,4,5,3
RM248,34,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,2,2,Manufacturing Director,1,Married,23687,MoreThan 15000,6,No,3,2,13,3,3,11,9
RM379,34,26-35,Yes,Non-Travel,Sales,19,Marketing,1,Male,4,2,Sales Executive,4,Single,4652,Upto 5000,8,Yes,3,2,9,3,2,5,2
RM394,34,26-35,No,Non-Travel,Sales,4,Marketing,3,Female,3,2,Sales Executive,3,Married,12740,Upto 15000,9,No,3,1,6,3,3,3,2
RM416,34,26-35,Yes,Travel_Frequently,Sales,6,Marketing,4,Female,1,1,Sales Representative,3,Divorced,12253,Upto 15000,0,No,3,4,3,3,2,2,2
RM433,34,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,2,1,Research Scientist,3,Divorced,8416,Upto 10000,3,No,3,3,14,3,3,7,3
RM441,34,26-35,Yes,Travel_Frequently,Human Resources,23,Human Resources,2,Female,3,3,Human Resources,1,Divorced,11533,Upto 15000,9,Yes,3,3,11,2,3,3,2
RM463,34,26-35,No,Travel_Rarely,Sales,21,Life Sciences,4,Male,4,2,Sales Executive,4,Single,19921,MoreThan 15000,1,No,3,4,10,3,3,10,7
RM482,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,2,1,Research Scientist,4,Married,22794,MoreThan 15000,1,Yes,3,4,6,3,3,6,5
RM495,34,26-35,No,Travel_Rarely,Sales,14,Technical Degree,3,Female,3,1,Sales Representative,3,Divorced,2912,Upto 5000,1,Yes,3,4,8,3,3,8,2
RM504,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,7660,Upto 10000,1,No,3,4,10,4,2,10,9
RM525,34,26-35,No,Travel_Rarely,Research & Development,9,Medical,4,Female,2,3,Healthcare Representative,2,Single,17654,MoreThan 15000,1,No,3,2,9,3,4,8,7
RM550,34,26-35,No,Travel_Rarely,Research & Development,8,Medical,2,Female,3,2,Healthcare Representative,3,Single,7360,Upto 10000,3,No,3,4,10,2,3,5,1
RM561,34,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,2,Female,3,2,Manufacturing Director,1,Divorced,4187,Upto 5000,3,No,3,3,7,3,3,0,0
RM568,34,26-35,No,Travel_Rarely,Sales,2,Other,4,Male,3,2,Sales Executive,4,Single,18686,MoreThan 15000,1,No,4,3,6,5,3,6,5
RM575,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Female,4,1,Research Scientist,4,Single,13551,Upto 15000,2,No,3,3,10,2,3,4,2
RM580,34,26-35,No,Travel_Rarely,Research & Development,2,Medical,3,Female,2,1,Research Scientist,1,Single,7530,Upto 10000,1,No,3,3,6,3,3,6,5
RM584,34,26-35,No,Travel_Rarely,Sales,8,Life Sciences,3,Female,3,2,Sales Executive,1,Married,13305,Upto 15000,5,No,3,2,6,1,3,3,2
RM607,34,26-35,No,Travel_Frequently,Research & Development,16,Life Sciences,3,Female,2,1,Research Scientist,4,Single,8306,Upto 10000,1,No,3,3,6,3,3,5,2
RM614,34,26-35,No,Travel_Rarely,Human Resources,3,Human Resources,3,Male,3,1,Human Resources,4,Married,2243,Upto 5000,0,No,3,3,4,1,1,3,2
RM672,34,26-35,No,Travel_Rarely,Research & Development,10,Life Sciences,2,Male,3,1,Laboratory Technician,2,Divorced,6896,Upto 10000,1,No,3,2,1,3,3,1,0
RM758,34,26-35,No,Travel_Rarely,Sales,1,Marketing,2,Male,4,2,Sales Executive,4,Divorced,12278,Upto 15000,0,No,3,4,16,2,2,15,1
RM764,34,26-35,No,Travel_Rarely,Sales,10,Life Sciences,3,Female,3,1,Sales Representative,3,Married,18410,MoreThan 15000,1,Yes,3,4,1,2,3,1,1
RM795,34,26-35,No,Travel_Frequently,Research & Development,3,Life Sciences,1,Male,3,2,Healthcare Representative,4,Single,22266,MoreThan 15000,0,No,3,3,7,1,2,6,2
RM804,34,26-35,No,Non-Travel,Research & Development,3,Life Sciences,3,Male,2,1,Research Scientist,4,Married,22478,MoreThan 15000,3,No,3,4,6,2,3,0,0
RM823,34,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,3,2,Manufacturing Director,3,Single,15834,MoreThan 15000,2,No,3,4,5,3,2,3,2
RM835,34,26-35,No,Travel_Rarely,Sales,9,Life Sciences,2,Female,3,2,Sales Executive,3,Married,5829,Upto 10000,1,No,4,1,6,3,2,6,5
RM848,34,26-35,No,Travel_Frequently,Research & Development,1,Medical,4,Male,2,2,Healthcare Representative,1,Single,25755,MoreThan 15000,0,No,4,3,14,3,3,13,9
RM907,34,26-35,No,Travel_Rarely,Research & Development,20,Technical Degree,3,Female,4,1,Research Scientist,3,Married,21643,MoreThan 15000,0,No,3,4,2,5,2,1,0
RM918,34,26-35,No,Travel_Rarely,Sales,2,Marketing,3,Female,3,2,Sales Executive,1,Single,6039,Upto 10000,0,Yes,3,4,4,3,3,3,2
RM921,34,26-35,No,Travel_Frequently,Research & Development,19,Medical,3,Female,3,2,Laboratory Technician,2,Divorced,22534,MoreThan 15000,4,No,3,3,15,2,4,11,8
RM924,34,26-35,No,Travel_Frequently,Human Resources,11,Life Sciences,3,Male,2,2,Human Resources,2,Married,21833,MoreThan 15000,4,No,3,4,14,5,4,10,9
RM959,34,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,5494,Upto 10000,0,No,3,4,10,0,2,9,7
RM965,34,26-35,No,Travel_Rarely,Sales,15,Medical,3,Female,3,2,Sales Executive,1,Single,23553,MoreThan 15000,1,No,3,4,10,6,4,10,8
RM978,34,26-35,No,Non-Travel,Research & Development,26,Technical Degree,1,Female,2,1,Research Scientist,3,Divorced,15891,MoreThan 15000,1,No,4,3,5,2,3,5,4
RM980,34,26-35,No,Travel_Rarely,Research & Development,29,Medical,2,Male,3,2,Laboratory Technician,3,Married,17491,MoreThan 15000,4,No,3,1,10,1,3,8,7
RM984,34,26-35,No,Travel_Rarely,Research & Development,2,Technical Degree,3,Female,3,2,Healthcare Representative,4,Single,6163,Upto 10000,1,No,3,4,14,2,4,14,11
RM1016,34,26-35,No,Travel_Frequently,Research & Development,1,Other,4,Male,3,1,Research Scientist,1,Divorced,20284,MoreThan 15000,5,No,3,3,10,2,3,4,3
RM1028,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Female,2,1,Laboratory Technician,2,Married,3708,Upto 5000,5,No,3,1,7,2,2,5,4
RM1040,34,26-35,Yes,Travel_Rarely,Human Resources,9,Technical Degree,1,Female,3,1,Human Resources,3,Married,3072,Upto 5000,1,No,3,4,2,0,3,2,2
RM1049,34,26-35,No,Travel_Rarely,Sales,3,Other,4,Male,1,2,Sales Executive,1,Single,15891,MoreThan 15000,3,No,3,4,15,2,3,13,9
RM1056,34,26-35,No,Travel_Frequently,Research & Development,15,Medical,2,Male,3,4,Research Director,1,Divorced,11929,Upto 15000,7,No,3,4,16,3,2,14,8
RM1059,34,26-35,Yes,Travel_Rarely,Sales,24,Medical,1,Female,2,2,Sales Executive,2,Single,7815,Upto 10000,0,Yes,4,3,16,2,4,15,9
RM1085,34,26-35,No,Travel_Rarely,Sales,1,Technical Degree,4,Male,2,3,Sales Executive,3,Married,12288,Upto 15000,1,Yes,3,4,10,3,3,10,9
RM1088,34,26-35,No,Travel_Rarely,Sales,7,Technical Degree,2,Male,3,1,Sales Representative,3,Married,4944,Upto 5000,0,Yes,4,2,12,4,3,11,10
RM1116,34,26-35,No,Travel_Rarely,Research & Development,7,Medical,1,Male,3,1,Research Scientist,4,Single,22061,MoreThan 15000,1,No,3,3,1,4,1,1,0
RM1118,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,3,2,Research Scientist,4,Married,13008,Upto 15000,9,No,3,2,9,3,2,2,2
RM1132,34,26-35,No,Travel_Frequently,Research & Development,10,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,15332,MoreThan 15000,1,No,3,2,8,3,2,8,2
RM1147,34,26-35,No,Travel_Frequently,Research & Development,10,Life Sciences,3,Male,4,2,Manufacturing Director,4,Divorced,17000,MoreThan 15000,1,No,3,1,9,3,3,9,7
RM1180,34,26-35,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Female,3,2,Research Scientist,2,Divorced,19332,MoreThan 15000,1,No,3,3,11,2,3,11,8
RM1209,34,26-35,No,Travel_Rarely,Research & Development,5,Medical,2,Male,2,2,Laboratory Technician,4,Married,11912,Upto 15000,1,No,3,3,15,3,4,15,10
RM1213,34,26-35,No,Travel_Rarely,Research & Development,19,Life Sciences,2,Female,2,1,Research Scientist,4,Married,20338,MoreThan 15000,1,No,3,2,10,3,3,10,9
RM1253,34,26-35,No,Travel_Rarely,Research & Development,2,Medical,4,Male,4,1,Research Scientist,4,Married,5586,Upto 10000,0,Yes,3,1,6,3,3,5,0
RM1268,34,26-35,No,Non-Travel,Sales,10,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,12313,Upto 15000,1,Yes,3,3,15,3,3,15,14
RM1271,34,26-35,No,Travel_Rarely,Sales,3,Life Sciences,4,Female,1,2,Sales Executive,4,Single,25353,MoreThan 15000,5,No,3,1,6,3,3,2,2
RM1291,34,26-35,Yes,Travel_Frequently,Research & Development,9,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,6208,Upto 10000,4,No,3,3,11,3,2,7,1
RM1301,34,26-35,No,Travel_Rarely,Sales,8,Technical Degree,2,Male,4,2,Sales Executive,3,Married,22128,MoreThan 15000,1,No,4,3,10,5,3,10,8
RM1343,34,26-35,No,Travel_Rarely,Sales,4,Life Sciences,3,Male,3,3,Sales Executive,4,Married,24444,MoreThan 15000,2,Yes,3,4,9,3,3,5,3
RM1354,34,26-35,Yes,Non-Travel,Research & Development,16,Technical Degree,4,Male,1,1,Research Scientist,1,Married,14460,Upto 15000,1,Yes,4,2,5,2,3,5,2
RM1360,34,26-35,No,Travel_Rarely,Sales,3,Medical,4,Female,2,2,Sales Executive,4,Married,16495,MoreThan 15000,3,Yes,3,3,9,3,2,4,2
RM1369,34,26-35,No,Travel_Frequently,Research & Development,22,Other,3,Male,2,2,Research Scientist,4,Married,26496,MoreThan 15000,1,Yes,3,2,16,3,3,15,10
RM1385,34,26-35,No,Travel_Rarely,Sales,1,Marketing,1,Male,3,3,Sales Executive,4,Single,6770,Upto 10000,1,No,4,1,14,3,2,14,8
RM1386,34,26-35,No,Travel_Rarely,Sales,13,Medical,4,Male,3,3,Sales Executive,3,Divorced,22914,MoreThan 15000,1,No,3,3,9,2,2,8,7
RM1447,34,26-35,No,Travel_Rarely,Sales,28,Marketing,4,Female,2,2,Sales Executive,3,Married,8978,Upto 10000,1,No,4,4,8,2,3,8,7
RM1470,34,26-35,No,Travel_Rarely,Research & Development,8,Medical,2,Male,4,2,Laboratory Technician,3,Married,10228,Upto 15000,2,No,3,1,6,3,4,4,3
RM011,35,26-35,No,Travel_Rarely,Research & Development,16,Medical,1,Male,4,1,Laboratory Technician,2,Married,16479,MoreThan 15000,0,No,3,3,6,5,3,5,4
RM038,35,26-35,No,Travel_Rarely,Sales,2,Marketing,4,Female,3,1,Sales Representative,4,Married,9687,Upto 10000,1,No,3,1,2,3,3,2,2
RM041,35,26-35,No,Travel_Rarely,Research & Development,4,Other,3,Male,3,1,Laboratory Technician,4,Divorced,10910,Upto 15000,1,No,3,3,1,3,3,1,0
RM050,35,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,4,Male,4,1,Laboratory Technician,4,Married,4892,Upto 5000,1,No,3,4,1,2,3,1,0
RM054,35,26-35,No,Non-Travel,Research & Development,11,Medical,3,Male,2,3,Healthcare Representative,1,Married,8302,Upto 10000,2,Yes,3,3,10,3,3,4,0
RM057,35,26-35,No,Travel_Frequently,Sales,18,Life Sciences,2,Male,3,3,Sales Executive,1,Married,11031,Upto 15000,1,No,4,4,9,3,2,9,8
RM058,35,26-35,No,Travel_Rarely,Research & Development,23,Medical,3,Female,3,1,Laboratory Technician,1,Married,16002,MoreThan 15000,3,Yes,3,3,4,3,3,2,2
RM069,35,26-35,No,Travel_Frequently,Research & Development,1,Medical,2,Male,3,1,Research Scientist,1,Married,5868,Upto 10000,4,No,3,4,5,2,2,3,2
RM077,35,26-35,No,Travel_Rarely,Sales,1,Marketing,3,Male,2,2,Sales Executive,1,Single,23016,MoreThan 15000,0,No,3,2,16,2,3,15,13
RM082,35,26-35,No,Travel_Rarely,Research & Development,1,Medical,2,Male,2,1,Research Scientist,3,Single,26278,MoreThan 15000,1,No,3,1,6,3,3,6,4
RM152,35,26-35,No,Travel_Rarely,Sales,1,Marketing,3,Male,3,3,Sales Executive,2,Married,11439,Upto 15000,1,No,3,1,10,3,3,10,8
RM193,35,26-35,Yes,Travel_Rarely,Research & Development,23,Life Sciences,2,Male,2,2,Manufacturing Director,3,Married,15497,MoreThan 15000,3,Yes,3,1,8,1,3,1,0
RM197,35,26-35,No,Travel_Frequently,Research & Development,2,Medical,2,Female,3,2,Laboratory Technician,2,Single,15986,MoreThan 15000,5,No,3,4,10,5,3,6,2
RM229,35,26-35,No,Travel_Frequently,Sales,1,Marketing,3,Female,3,3,Sales Executive,3,Single,9096,Upto 10000,1,No,3,1,10,3,4,10,7
RM277,35,26-35,No,Travel_Rarely,Research & Development,22,Life Sciences,2,Female,4,3,Manager,2,Divorced,19100,MoreThan 15000,7,No,3,2,10,6,2,7,7
RM298,35,26-35,No,Travel_Rarely,Sales,16,Marketing,3,Male,3,3,Sales Executive,2,Married,5100,Upto 10000,0,No,3,3,12,3,2,11,9
RM345,35,26-35,No,Travel_Rarely,Research & Development,5,Technical Degree,3,Male,3,3,Manufacturing Director,2,Single,18264,MoreThan 15000,0,No,3,4,17,5,3,16,6
RM373,35,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,3,Male,2,2,Healthcare Representative,2,Single,19394,MoreThan 15000,9,No,3,3,10,5,3,1,1
RM431,35,26-35,No,Travel_Rarely,Research & Development,22,Life Sciences,4,Male,1,1,Laboratory Technician,3,Single,19225,MoreThan 15000,0,No,3,3,6,2,3,5,4
RM439,35,26-35,No,Travel_Rarely,Research & Development,16,Life Sciences,4,Male,3,3,Healthcare Representative,3,Married,14295,Upto 15000,4,Yes,3,3,10,2,3,8,7
RM448,35,26-35,No,Travel_Rarely,Sales,1,Marketing,2,Male,3,2,Sales Executive,3,Married,18659,MoreThan 15000,9,No,3,3,15,2,3,11,9
RM462,35,26-35,No,Travel_Rarely,Sales,1,Medical,1,Female,3,2,Sales Executive,3,Single,6698,Upto 10000,1,No,3,4,5,3,3,5,4
RM484,35,26-35,No,Travel_Rarely,Research & Development,25,Other,1,Male,2,2,Laboratory Technician,4,Single,14004,Upto 15000,4,No,3,4,9,3,3,3,2
RM509,35,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,2,Male,1,2,Research Scientist,4,Single,19368,MoreThan 15000,1,No,3,2,17,3,3,17,11
RM516,35,26-35,No,Non-Travel,Research & Development,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Married,16900,MoreThan 15000,1,No,3,3,1,3,3,1,0
RM558,35,26-35,No,Non-Travel,Research & Development,2,Life Sciences,4,Female,3,2,Healthcare Representative,1,Divorced,4761,Upto 5000,2,No,3,1,16,2,4,1,0
RM581,35,26-35,No,Travel_Rarely,Sales,8,Life Sciences,1,Female,3,1,Sales Representative,4,Married,20317,MoreThan 15000,1,No,3,2,3,1,2,3,2
RM597,35,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Female,4,1,Research Scientist,3,Single,13301,Upto 15000,3,No,3,3,7,0,3,2,2
